6/4/2025	2:38:09 PM	77.08697	77.10771	77.07297	77.08845	77.08491	77.03060	77.01470	77.07348	77.11280	77.01764	77.03180	76.94946	76.94359	76.52960
6/4/2025	2:38:12 PM	77.08801	77.10742	77.07302	77.08842	77.08503	77.03074	77.01465	77.07356	77.11246	77.01790	77.03138	76.94899	76.94355	76.52916
6/4/2025	2:38:16 PM	77.08798	77.10689	77.07260	77.08782	77.08458	77.03059	77.01440	77.07311	77.11229	77.01791	77.03180	76.94852	76.94358	76.52878
6/4/2025	2:38:19 PM	77.08752	77.10591	77.07193	77.08775	77.08380	77.03034	77.01435	77.07285	77.11247	77.01745	77.03075	76.94853	76.94451	76.52936
6/4/2025	2:38:23 PM	77.08801	77.10598	77.07277	77.08803	77.08503	77.03065	77.01516	77.07339	77.11259	77.01768	77.03164	76.94806	76.94464	76.52832
6/4/2025	2:38:26 PM	77.08795	77.10620	77.07222	77.08755	77.08493	77.03070	77.01443	77.07258	77.11227	77.01767	77.03122	76.94803	76.94500	76.52885
6/4/2025	2:38:30 PM	77.08802	77.10582	77.07247	77.08763	77.08464	77.03054	77.01432	77.07253	77.11200	77.01729	77.03099	76.94784	76.94532	76.52890
6/4/2025	2:38:33 PM	77.08849	77.10552	77.07249	77.08788	77.08467	77.03012	77.01476	77.07283	77.11213	77.01751	77.03135	76.94794	76.94577	76.52920
6/4/2025	2:38:37 PM	77.08843	77.10573	77.07246	77.08766	77.08443	77.03035	77.01445	77.07286	77.11243	77.01800	77.03146	76.94800	76.94575	76.52936
6/4/2025	2:38:41 PM	77.08834	77.10543	77.07212	77.08760	77.08456	77.03064	77.01496	77.07270	77.11257	77.01755	77.03139	76.94848	76.94611	76.52909
6/4/2025	2:38:44 PM	77.08841	77.10535	77.07222	77.08718	77.08431	77.03004	77.01480	77.07283	77.11264	77.01767	77.03118	76.94775	76.94593	76.52884
6/4/2025	2:38:48 PM	77.08844	77.10537	77.07202	77.08694	77.08448	77.03021	77.01458	77.07284	77.11230	77.01749	77.03120	76.94744	76.94607	76.52899
6/4/2025	2:38:51 PM	77.08820	77.10488	77.07213	77.08658	77.08434	77.03024	77.01480	77.07273	77.11262	77.01791	77.03173	76.94830	76.94673	76.52915
6/4/2025	2:38:55 PM	77.08896	77.10538	77.07243	77.08666	77.08472	77.03026	77.01474	77.07271	77.11267	77.01764	77.03165	76.94783	76.94713	76.52933
6/4/2025	2:38:59 PM	77.08882	77.10563	77.07247	77.08712	77.08488	77.03055	77.01481	77.07239	77.11321	77.01835	77.03187	76.94835	76.94695	76.53000
6/4/2025	2:39:02 PM	77.08908	77.10580	77.07291	77.08793	77.08501	77.03082	77.01539	77.07318	77.11286	77.01829	77.03225	76.94827	76.94753	76.52944
6/4/2025	2:39:06 PM	77.08982	77.10581	77.07324	77.08772	77.08530	77.03085	77.01524	77.07285	77.11309	77.01831	77.03211	76.94839	76.94777	76.52992
6/4/2025	2:39:09 PM	77.08873	77.10566	77.07269	77.08710	77.08460	77.03118	77.01541	77.07293	77.11324	77.01902	77.03225	76.94888	76.94775	76.52923
6/4/2025	2:39:13 PM	77.08926	77.10532	77.07280	77.08732	77.08529	77.03107	77.01549	77.07340	77.11348	77.01853	77.03224	76.94840	76.94770	76.52944
6/4/2025	2:39:17 PM	77.08936	77.10537	77.07298	77.08700	77.08491	77.03069	77.01541	77.07307	77.11315	77.01821	77.03177	76.94863	76.94766	76.52969
6/4/2025	2:39:20 PM	77.08976	77.10531	77.07317	77.08698	77.08517	77.03095	77.01557	77.07314	77.11314	77.01833	77.03251	76.94828	76.94775	76.52990
6/4/2025	2:39:24 PM	77.08983	77.10597	77.07280	77.08701	77.08551	77.03106	77.01566	77.07384	77.11389	77.01885	77.03269	76.94885	76.94858	76.53039
6/4/2025	2:39:27 PM	77.08968	77.10598	77.07327	77.08684	77.08539	77.03111	77.01564	77.07322	77.11357	77.01893	77.03274	76.94864	76.94862	76.52978
6/4/2025	2:39:31 PM	77.08996	77.10594	77.07334	77.08728	77.08584	77.03114	77.01585	77.07371	77.11355	77.01888	77.03243	76.94860	76.94873	76.53013
6/4/2025	2:39:35 PM	77.08977	77.10530	77.07315	77.08732	77.08548	77.03143	77.01592	77.07366	77.11386	77.01942	77.03307	76.94895	76.94881	76.53053
6/4/2025	2:39:38 PM	77.09049	77.10601	77.07355	77.08746	77.08571	77.03144	77.01614	77.07389	77.11380	77.01927	77.03271	76.94944	76.94914	76.53084
6/4/2025	2:39:42 PM	77.08984	77.10601	77.07359	77.08779	77.08620	77.03189	77.01670	77.07357	77.11407	77.01951	77.03323	76.94937	76.94911	76.53078
6/4/2025	2:39:45 PM	77.09046	77.10632	77.07383	77.08780	77.08615	77.03154	77.01637	77.07399	77.11392	77.01930	77.03299	76.94867	76.94912	76.53116
6/4/2025	2:39:49 PM	77.09037	77.10605	77.07353	77.08733	77.08622	77.03150	77.01655	77.07356	77.11386	77.01959	77.03300	76.94905	76.94876	76.53073
6/4/2025	2:39:52 PM	77.09046	77.10573	77.07370	77.08727	77.08611	77.03131	77.01666	77.07420	77.11417	77.01960	77.03337	76.94904	76.94904	76.53059
6/4/2025	2:39:56 PM	77.09031	77.10615	77.07351	77.08745	77.08589	77.03116	77.01618	77.07414	77.11426	77.01990	77.03339	76.94952	76.94960	76.53064
